(-93.279591, 42.524661)
(-72.401533, 43.54207)
(-89.112677, 38.530853)
(-89.112677, 38.530853)
(-111.71231, 33.600884)
(-88.084, 41.783)
(-117.61709, 47.75879)
(-117.61709, 47.75879)
(-117.61709, 47.75879)
(-110.121363, 34.509971)
(-84.206816, 40.991693)
(-100.190272, 37.382689)
(-84.098239, 42.663022)
(-80.191212, 35.389151)
(-88.481897, 41.658774)
(-94.569942, 39.285446)
(-115.358949, 36.177956)
(-89.755023, 43.529444)
(-88.83027, 41.352445)
(-88.175658, 42.5386)
(-88.175658, 42.5386)
(-96.829, 46.816)
(-88.022, 41.956)
(-121.124016, 40.290419)
(-86.459589, 40.760791)
(-75.711403, 41.1059)
(-75.711403, 41.1059)
(-85.286511, 40.357008)
(-96.424294, 39.708674)
(-86.548351, 36.730931)
(-71.650379, 43.471925)
(-119.44173, 35.153815)
(-77.743453, 39.130734)
(-71.099064, 42.298027)
(-92.391228, 41.010943)
(-92.269165, 41.893612)
(-82.128989, 27.009003)
(-101.338678, 37.564786)
(-92.199092, 42.967617)
(-98.8708, 30.2792)
(-122.63804, 47.76292)
(-81.936148, 40.83758)
(-88.112802, 34.440039)
(-111.879485, 40.952009)
(-83.245264, 30.909778)
(-115.10336, 36.179383)
(-86.126413, 39.596099)
(-119.62745, 36.346489)
(-87.426702, 41.308225)
(-83.478567, 42.2911)
(-74.83229, 39.897308)
(-113.764275, 42.543224)
(-74.281032, 40.220748)
(-85.877216, 37.724816)
(-112.052071, 43.513856)
(-85.317022, 42.765938)
(-111.765257, 33.364232)
(-88.1483, 44.206799)
(-96.44803, 41.434756)
(-84.945313, 41.729049)
(-88.074444, 42.283806)
(-75.78425, 40.19881)
(-93.253699, 45.077721)
(-93.250687, 45.079832)
(-81.224413, 41.460482)
(-75.626366, 35.232114)
(-101.592384, 35.649003)
(-89.771572, 30.245797)
(-96.942001, 32.800034)
(-122.58381, 42.27451)
(-84.636016, 33.804153)
(-109.428734, 47.055885)
(-105.068459, 39.592882)
(-117.81941, 33.7317)
(-99.339194, 38.864126)
(-91.792434, 42.196557)
(-74.503929, 41.986665)
(-90.568044, 41.143817)
(-108.744344, 39.143603)
(-88.859189, 42.945169)
(-92.448542, 31.342703)
(-92.448542, 31.342703)
(-82.987161, 40.237057)
(-81.271956, 36.12984)
(-102.87419, 30.885621)
(-84.593052, 39.411833)
(0.0, 0.0)
(-74.440747, 42.041325)
(-120.479582, 46.538893)
(-91.084565, 41.437098)
(-96.61239, 40.349377)
(-81.368297, 33.245059)
(-96.491257, 32.119256)
(-83.503529, 31.461365)
(-76.264659, 36.24834)
(-82.442157, 34.924531)
(-91.543322, 35.722371)
(-83.915764, 31.955017)
(-122.04274, 47.379924)
(-98.229674, 30.743016)
(-93.41881, 45.201132)
(-85.803362, 36.67674)
(-91.70728, 38.375544)
(-100.847781, 37.96958)
(-79.754422, 35.975645)
(-97.679, 37.658)
(-94.9278, 38.8412)
(-84.45398, 39.23084)
(-81.670416, 35.250091)
(-85.661677, 42.926789)
(-155.123524, 19.571877)
(-93.094643, 44.892494)
(-95.242177, 38.306363)
(-96.98245, 37.697196)
(-95.755, 44.26)
(-81.407592, 31.169615)
(-76.707149, 36.445637)
(-116.940282, 33.214163)
(-122.156118, 47.854335)
(-93.647881, 42.007984)
(-97.272875, 32.762257)
(-87.659735, 34.738361)
(-84.135082, 39.120135)
(-97.549582, 42.859223)
(-84.664245, 45.020288)
(-94.192, 44.568)
(-93.412703, 44.858447)
(-121.993522, 37.985154)
(-88.655706, 35.450761)
(-100.79303, 46.745167)
(-94.489649, 36.264409)
(-110.3974, 44.5555)
(-95.996, 43.339)
(-94.877592, 36.864528)
(-81.090828, 41.461294)
(-89.88121, 34.121167)
(-96.774852, 44.293538)
(-86.817766, 33.487966)
(-86.1118, 39.8151)
(-86.154167, 41.638184)
(-84.551613, 38.206551)
(-120.831519, 38.908708)
(-84.2201, 32.0568)
(-103.669064, 41.817626)
(-105.532983, 39.779783)
(-107.21887, 39.408909)
(-92.303921, 47.578422)
(-98.84842, 40.753288)
(-75.130466, 42.584868)
(-81.388665, 33.915918)
(-88.741604, 39.053793)
(-77.240581, 38.709947)
(-77.411233, 37.52215)
(-92.01893, 30.20661)
(-149.135928, 60.961725)
(-121.936966, 48.888395)
(-121.936966, 48.888395)
(-135.39426, 59.106127)
(-83.19373, 40.15445)
(-81.068352, 37.711204)
(-97.544146, 42.502235)
(-117.407337, 34.208821)
(-92.16232, 45.01021)
(-77.061707, 35.138931)
(-123.43238, 42.7368)
(-79.859496, 38.923444)
(-122.424896, 37.715903)
(-81.355666, 35.76255)
(-87.2115, 41.552815)
(-83.0178, 40.2416)
(-80.830786, 38.950335)
(-122.596291, 45.710976)
(-95.270844, 37.326668)
(-81.170887, 37.335829)
(-74.866, 42.794)
(-82.4056, 40.0058)
(-77.957658, 35.957512)
(-117.358714, 33.197687)
(-81.069115, 35.239214)
(-110.712128, 38.572024)
(-123.043538, 42.436099)
(-105.201967, 38.969423)
(-105.47005, 40.58263)
(0.0, 0.0)
(-122.48894, 37.771417)
(-80.414238, 37.170675)
(-80.414238, 37.170675)
(-83.56214, 43.103247)
(-111.504499, 33.097376)
(-119.156951, 46.222999)
(-97.4312, 29.5081)
(-100.41476, 31.429981)
(-89.266577, 40.631012)
(-84.977156, 40.181524)
(-95.678911, 29.993847)
(-86.983645, 37.932308)
(-88.107826, 41.975861)
(-80.263174, 35.476066)
(-81.443506, 28.56205)
(-81.444483, 28.560396)
(-70.843148, 42.6071)
(-83.057789, 40.380568)
(-98.664549, 33.961306)
(-90.111156, 38.906568)
(-80.399001, 27.39997)
(-74.007082, 43.672373)
(-85.477865, 44.669415)
(-105.256137, 38.442514)
(-103.649663, 41.235222)
(-76.592023, 39.409494)
(-70.785491, 43.448417)
(-82.349602, 34.828518)
(-77.459569, 37.361619)
(-85.816814, 41.226499)
(-86.684749, 36.465274)
(-93.929093, 40.616347)
(-72.614601, 43.162418)
(-87.640945, 30.339274)
(-87.624582, 30.347932)
(-87.640943, 30.339273)
(-96.119023, 33.152964)
(-97.796851, 32.447911)
(-113.230833, 35.528611)
(-82.7814, 34.71143)
(-119.017156, 47.937356)
(-97.376438, 47.952134)
(-88.391983, 42.609822)
(-114.36362, 34.45658)
(-92.56211, 43.709765)
(-84.381958, 40.536079)
(-105.790862, 39.929692)
(-85.601811, 43.064018)
(-110.958513, 43.788895)
(-92.276834, 46.713649)
(-80.732627, 39.943095)
(-80.732627, 39.943095)
(-80.732627, 39.943095)
(-84.610033, 42.756883)
(-93.555397, 41.615799)
(-96.408501, 42.51722)
(-86.172351, 41.721338)
(-72.213199, 42.971391)
(-84.605257, 38.774682)
(-110.549927, 44.386001)
(-99.31173, 38.52554)
(-86.093736, 39.556061)
(0.0, 0.0)
(-84.7635, 38.050046)
(-90.011276, 32.749032)
(-90.011276, 32.749032)
(-84.752837, 44.645311)
(-84.753782, 44.646399)
(-98.316281, 29.212659)
(-98.793611, 38.372222)
(-82.58536, 41.231949)
(-84.638886, 42.754961)
(-82.938004, 39.3965)
(-76.148182, 42.511763)
(-98.268442, 26.178504)
(-94.907776, 45.228127)
(-89.00713, 43.83699)
(-75.966666, 43.054683)
(-123.380563, 43.150057)
(-110.156417, 38.994241)
(-118.393778, 34.609694)
(-104.744875, 39.772774)
(-117.164549, 47.668108)
(-100.910664, 34.986635)
(-96.885201, 32.994958)
(-97.3364, 32.669563)
(-92.358324, 35.225532)
(-80.363156, 37.725846)
(-86.805281, 34.713578)
(-78.4199, 38.27433)
(-92.812945, 42.891125)
(-83.757941, 39.657022)
(-79.9263, 37.4334)
(-94.475647, 41.295156)
(-94.475647, 41.295156)
(-75.685152, 39.699163)
(-111.550406, 33.15514)
(-85.492467, 37.244866)
(0.0, 0.0)
(-89.411035, 38.89515)
(-121.613867, 47.123293)
(-122.795292, 45.459075)
(-74.562471, 40.621486)
(-91.162613, 30.567154)
(-86.596448, 33.637373)
(-99.432642, 43.238985)
(-93.411329, 37.279302)
(-74.502861, 40.836888)
(-96.880759, 33.096783)
(-97.426988, 35.23782)
(-97.782672, 30.170039)
(-83.08564, 40.00689)
(-88.255694, 44.288389)
(-105.681502, 33.32278)
(-76.836854, 39.869344)
(-99.936487, 38.637489)
(-83.209433, 42.677072)
(-96.545375, 31.527075)
(-80.101018, 41.163721)
(-83.069387, 39.866213)
(-89.031211, 36.418876)
(-94.76587, 36.606406)
(-110.832589, 32.172815)
(-84.277014, 35.991168)
(-84.27726, 35.99049)
(-93.197767, 37.026544)
(-149.5473, 61.307)
(-82.614083, 27.473947)
(-79.88822, 36.09888)
(-88.475019, 30.871417)
(-84.06522, 39.39487)
(-74.15579, 41.678469)
(-94.724104, 37.827954)
(-106.936315, 38.55518)
(-111.819507, 39.159576)
(-135.754002, 58.42789)
(-94.742902, 32.509572)
(-101.489722, 36.695223)
(-95.442808, 30.245249)
(-97.424628, 38.708749)
(-87.306139, 34.480672)
(-87.984636, 43.743216)
(-81.209698, 34.107039)
(-88.347087, 36.85076)
(-73.924685, 41.787425)
(-75.243172, 40.696956)
(-123.22888, 45.480716)
(-82.72176, 34.92534)
(-95.851303, 35.993194)
(-87.970713, 41.517983)
(0.0, 0.0)
(-94.973168, 42.00739)
(-98.238264, 30.7616)
(-90.010888, 43.536136)
(-77.61996, 36.345515)
(-80.254992, 27.103262)
(-76.331648, 42.133324)
(-93.222073, 45.251303)
(-110.95177, 41.271791)
(-91.34726, 40.396117)
(-117.176069, 34.07643)
(-82.784485, 28.035717)
(-121.399232, 39.230018)
(-70.789196, 43.401243)
(-85.314149, 42.665301)
(-96.1822, 38.4194)
(-78.456953, 37.244747)
(-77.645509, 34.407348)
(-76.400143, 37.065595)
(-82.39675, 34.89797)
(-93.20753, 42.741753)
(-84.009167, 39.7903)
(-121.194199, 39.204933)
(-88.300831, 42.238991)
(-92.246949, 37.734964)
(-92.911988, 44.513546)
(-75.39618, 40.669644)
(-93.203325, 45.055159)
(-120.923724, 47.186606)
(-97.322838, 37.806122)
(-68.364012, 44.462991)
(-82.304775, 39.395371)
(-94.199438, 36.182589)
(-98.06964, 40.196782)
(-98.070027, 40.1973)
(-121.993125, 36.985689)
(-79.95154, 40.767197)
(-92.951696, 45.519053)
(-107.616668, 45.736627)
(-91.717418, 35.243586)
(-97.7582, 33.2066)
(-95.332119, 41.652661)
(-89.026114, 42.356104)
(-78.785829, 42.847979)
(-105.248329, 39.974167)
(-94.632905, 38.98808)
(-82.245701, 35.224351)
(-82.648451, 36.353499)
(-84.199141, 39.431834)
(-92.40504, 38.966612)
(-92.011533, 43.557669)
(-88.544738, 43.21195)
(-94.096, 36.161)
(-97.170419, 35.475009)
(-93.435411, 42.023048)
(-88.767176, 34.237341)
(-85.820571, 41.25488)
(-84.368355, 41.644308)
(-94.686, 43.112)
(-88.860737, 36.330762)
(-105.208624, 38.466426)
(-111.984908, 41.283986)
(-74.593361, 40.665058)
(-85.17, 38.41166)
(-96.446461, 32.929625)
(-86.373034, 43.71821)
(-118.90622, 35.444685)
(-118.905566, 35.445236)
(-103.217164, 43.962018)
(-84.831012, 40.200146)
(-96.659979, 45.401369)
(-70.901794, 42.14031)
(-83.7132, 32.605)
(-77.770774, 40.772033)
(-99.931051, 47.763943)
(-116.830785, 48.614393)
(-72.787685, 44.253376)
(-78.397748, 40.44156)
(-97.350567, 32.973955)
(-92.866069, 44.735036)
(-88.752526, 44.385484)
(-87.56532, 38.195935)
(-113.89454, 35.10572)
(-84.470562, 30.61072)
(-79.755426, 36.249865)
(0.0, 0.0)
(-83.232643, 42.698747)
(-78.8584, 42.6355)
(-71.374, 41.99)
(-87.069199, 41.620038)
(-106.949725, 40.370516)
(-82.927465, 35.525459)
(-86.069309, 39.942096)
(-101.625091, 47.501986)
(-83.839392, 39.932967)
(-72.648591, 42.196764)
(-121.203253, 38.830896)
(-96.594, 46.265)
(-99.0216, 31.8152)
(-91.956016, 40.877786)
(-95.054714, 46.928297)
(-82.869, 40.3805)
(-91.994625, 46.025843)
(-91.994625, 46.025843)
(-74.434798, 40.401797)
(-73.174433, 40.710325)
(-83.159825, 41.106107)
(-120.641052, 35.465149)
(-84.215032, 39.881694)
(-117.05444, 46.36917)
(-97.116, 44.013)
(-121.805351, 37.280968)
(-98.696771, 29.56126)
(-93.843815, 31.339746)
(-86.332312, 43.453417)
(-90.40548, 36.77277)
(-93.398219, 45.095403)
(-93.440815, 44.835138)
(-95.454, 46.323)
(-86.692413, 35.587032)
(-84.778678, 37.656696)
(-119.869434, 37.121206)
(-94.986576, 44.780943)
(-92.548649, 44.268132)
(-84.131395, 39.848006)
(-122.9679, 45.299966)
(-102.382935, 34.814313)
(-105.097076, 40.565178)
(-86.845551, 34.152283)
(-77.348256, 39.499148)
(-84.661803, 39.291548)
(-93.571501, 41.733725)
(-111.764501, 40.415285)
(-85.771913, 42.88721)
(-94.747758, 38.826287)
(-76.142088, 43.136929)
(-82.970928, 30.287161)
(-119.772983, 36.311348)
(-83.584559, 30.122739)
(-83.828029, 35.20135)
(-94.981484, 33.17215)
(-84.001404, 41.925983)
(-97.039202, 33.000691)
(-97.448182, 31.078287)
(-84.939723, 34.794206)
(-88.267056, 43.305143)
(-75.009708, 43.033423)
(-83.480435, 33.865266)
(-94.33, 34.042)
(-97.336361, 37.648027)
(-85.656314, 44.965899)
(-119.312205, 45.849361)
(-76.38442, 40.01682)
(-108.034991, 37.275252)
(-97.431851, 38.13596)
(-97.202953, 31.450505)
(-105.009811, 40.526629)
(-91.996465, 30.217347)
(-87.815821, 43.829643)
(-95.524555, 39.848109)
(-77.31035, 42.36525)
(-85.660683, 44.766516)
(-85.660683, 44.766516)
(-92.3069, 42.2709)
(-93.145699, 35.270588)
(-75.6828, 41.031399)
(-89.251857, 37.759986)
(-98.032812, 31.977922)
(-78.066659, 42.744459)
(-110.192891, 34.919362)
(-87.393194, 41.471685)
(-85.420064, 41.387458)
(-94.200125, 45.46039)
(-87.33367, 41.502391)
(-93.60462, 45.15741)
(-81.957458, 27.926687)
(-73.1788, 41.4935)
(-84.749666, 38.762275)
(-89.016166, 42.826899)
(-94.504598, 39.166696)
(-92.66005, 32.5333)
(-89.310417, 43.100083)
(-117.45132, 47.651142)
(-73.018957, 41.274542)
(-91.540506, 41.945819)
(-108.522706, 45.832028)
(-94.851083, 36.747492)
(-90.746437, 46.366718)
(-90.737175, 46.37748)
(-90.746368, 46.368397)
(-90.747002, 46.368618)
(-90.746803, 46.3689)
(-90.746002, 46.368992)
(-78.719759, 35.631657)
(-89.676236, 42.282151)
(-104.980148, 39.597343)
(-81.126974, 36.160763)
(-84.452904, 39.079559)
(-86.140833, 40.464972)
(-117.24906, 38.086416)
(-79.951249, 37.264176)
(-93.735718, 32.493252)
(-93.154053, 44.913479)
(-78.415498, 40.47972)
(-95.464025, 37.686032)
(-88.0325, 41.5333)
(-85.654764, 42.974591)
(-97.411462, 35.881898)
(-88.717856, 32.37452)
(-91.072129, 30.352389)
(-122.90112, 38.93906)
(-81.41968, 35.712345)
(-97.820265, 30.465741)
(-70.034518, 43.8852)
(-92.8334, 38.203981)
(-122.043645, 37.997583)
(-87.865037, 42.617452)
(-74.342794, 41.347693)
(-87.491684, 38.699859)
(-92.473643, 42.503342)
(-79.417591, 35.304129)
(-88.952576, 30.414016)
(-95.852532, 43.191102)
(-90.34278, 43.657325)
(-97.212812, 38.347475)
(-94.890303, 38.663793)
(-106.836033, 40.501596)
(-96.2109, 31.0764)
(-85.513092, 46.333094)
(-92.446921, 46.690059)
(-149.745111, 61.140915)
(-149.745111, 61.140915)
(-96.320109, 42.642505)
(-155.088029, 19.563975)
(-92.358935, 34.696656)
(-88.033635, 43.909944)
(-94.72896, 32.549409)
(-79.749928, 34.93642)
(-81.901834, 39.304763)
(-81.934954, 33.490895)
(-81.93139, 33.488019)
(-81.139767, 41.31044)
(-87.181596, 30.488101)
(-84.363917, 35.556922)
(-122.77607, 48.018764)
(-103.20518, 32.77129)
(-85.076389, 33.595033)
(-86.460789, 37.01155)
(-86.457584, 37.008852)
(-76.213802, 40.035647)
(-82.220317, 39.442441)
(-82.457887, 39.557748)
(-71.878325, 42.119621)
(-96.404911, 30.18545)
(-94.205811, 36.104968)
(-93.988389, 38.7003)
(-99.379637, 40.437226)
(-106.842319, 39.650578)
(-82.735044, 41.091245)
(-80.960184, 29.020236)
(-82.442511, 43.017599)
(-86.27047, 37.181347)
(-86.735057, 40.668272)
(-79.604982, 36.166789)
(-83.526408, 42.803363)
(-81.041674, 29.243912)
(-89.91867, 32.969504)
(-82.368901, 34.880553)
(-82.169, 35.062836)
(-94.21306, 36.09628)
(-84.57817, 42.63747)
(-86.094943, 43.41691)
(-92.121255, 38.650322)
(-98.455714, 29.840294)
(-80.390357, 25.512061)
(-87.972175, 43.225353)
(-102.304677, 40.59033)
(-86.126294, 33.605916)
(-86.152929, 40.794934)
(-81.540785, 31.053545)
(-121.53177, 45.711495)
(-123.191586, 47.41531)
(-78.258253, 38.361797)
(-73.071538, 41.518162)
(-97.115212, 37.722499)
(-97.077, 38.695)
(-95.559969, 36.467501)
(-89.418004, 40.419851)
(-84.281501, 34.101716)
(-84.655998, 33.86976)
(-93.449635, 44.933638)
(-89.607475, 44.981724)
(-88.621504, 43.445926)
(-88.63449, 43.437355)
(-85.986954, 39.893494)
(-88.140659, 41.914961)
(-80.231651, 36.226166)
(-88.0591, 44.177957)
(-89.822245, 38.622101)
(-90.773332, 39.992523)
(-80.873367, 35.320557)
(-123.012051, 45.673355)
(-123.011871, 45.672342)
(-123.011132, 45.675616)
(-97.836318, 42.043348)
(-99.080424, 29.715974)
(-122.672089, 47.405735)
(-122.672089, 47.405735)
(-76.449137, 38.260647)
(-76.657348, 40.300507)
(-80.699666, 32.206583)
(-116.36356, 33.746311)
(-120.930609, 38.346019)
(-122.208138, 47.750636)
(-100.444614, 39.352411)
(-97.044907, 36.108971)
(-95.706303, 39.253637)
(-116.32065, 43.657541)
(-91.391868, 39.695808)
(-81.478318, 35.847435)
(-83.905817, 42.375967)
(-83.908483, 42.375667)
(-90.288075, 38.762176)
(-81.409979, 41.250161)
(-93.685571, 45.331091)
(-88.61688, 36.21279)
(-85.879977, 42.86873)
(-105.138278, 40.556408)
(-101.347829, 37.166774)
(-96.140882, 43.190433)
(-79.19785, 37.449205)
(-115.758825, 40.827216)
(-124.07329, 40.873164)
(-95.955, 41.373)
(-95.597937, 35.40073)
(-94.489453, 37.109009)
(0.0, 0.0)
(-80.094387, 41.146425)
(-84.771806, 33.739269)
(-74.211488, 42.204044)
(-73.042206, 43.191649)
(-81.6236, 34.2802)
(-95.90875, 36.02715)
(-118.00663, 33.699266)
(-85.496244, 40.898799)
(-88.43506, 42.162982)
(-97.136032, 39.378525)
(-83.543605, 34.215496)
(-82.548638, 34.72527)
(-95.512117, 29.695172)
(-88.60595, 43.33765)
(-86.444442, 35.503592)
(-76.048511, 38.56086)
(-93.363792, 44.84425)
(-93.363792, 44.84425)
(-74.035103, 43.096298)
(-111.980946, 46.572619)
(-121.578455, 44.295195)
(-97.402148, 38.140248)
(-106.012035, 35.586933)
(-78.856427, 35.904784)
(-92.496364, 44.055225)
(-88.418629, 34.275765)
(-95.4669, 42.3476)
(-111.380087, 41.907264)
(-82.28843, 33.64618)
(-82.28843, 33.64618)
(-82.28843, 33.64618)
(-95.286729, 37.139516)
(-84.735972, 39.037777)
(-88.520692, 30.378295)
(-93.054151, 44.829566)
(-89.50863, 40.711321)
(-87.626945, 41.83441)
(-123.656884, 42.159666)
(-89.102404, 41.303087)
(-95.640369, 29.616133)
(-95.719997, 37.195157)
(-83.795332, 42.406664)
(-83.795332, 42.406664)
(-96.913683, 46.756835)
(-87.802552, 41.527443)
(-90.925255, 38.881287)
(-95.564185, 40.248271)
(0.0, 0.0)
(-86.70298, 34.735088)
(-87.656039, 44.121468)
(-83.595148, 33.60027)
(-93.166749, 39.122205)
(-93.167705, 39.121824)
(-92.391693, 41.045375)
(-92.259906, 38.976918)
(-119.786269, 39.084975)
(-123.53995, 42.55205)
(-83.913177, 38.058567)
(-88.621572, 42.241497)
(-84.115166, 39.691666)
(-82.394671, 38.419872)
(-81.539727, 33.859946)
(-75.903366, 37.346936)
(-75.903366, 37.346936)
(-91.726409, 35.230196)
(-89.150295, 42.266997)
(-94.725902, 32.511914)
(-97.771, 38.231)
(-105.682978, 33.297772)
(-83.952772, 36.008216)
(-122.963707, 45.542692)
(-93.783073, 41.638186)
(-97.419, 38.148)
(-86.71277, 33.41844)
(-85.131083, 42.937407)
(-94.206, 42.49)
(-94.690277, 43.123344)
(-93.453816, 43.126359)
(-91.552758, 40.972308)
(-82.666889, 42.691134)
(-75.756279, 39.638753)
(-99.70333, 44.09806)
(-95.639342, 31.775763)
(-98.167772, 30.455593)
(-110.023946, 34.243001)
(-113.176166, 37.765164)
(-92.582, 43.847)
(-84.103185, 37.975818)
(-85.778915, 38.159084)
(-85.182055, 42.33305)
(-97.979763, 26.152933)
(-93.261, 45.493)
(-119.86365, 34.412614)
(-95.54992, 46.299081)
(-79.776224, 32.794751)
(-81.913901, 35.335841)
(-93.495626, 47.241606)
(-79.182442, 40.629856)
(-87.810577, 33.937307)
(-96.798628, 46.803927)
(-96.798628, 46.803927)
(-88.598889, 43.146902)
(-79.858705, 36.686467)
(-102.781502, 46.873543)
(-84.16348, 33.53465)
(-95.04098, 29.36193)
(-95.042451, 29.369147)
(0.0, 0.0)
(-96.509362, 33.183609)
(-151.483226, 59.658377)
(-89.104593, 45.329092)
(-78.736106, 35.508038)
(-85.183976, 34.958369)
(-84.2725, 30.406389)
(-101.75515, 38.475905)
(-84.40348, 42.163236)
(-87.741601, 43.702509)
(-110.82726, 43.586453)
(-82.805661, 39.790616)
(-82.446405, 35.318254)
(-97.18294, 44.920593)
(-88.163567, 43.32563)
(-95.11935, 39.542854)
(-95.112591, 39.541018)
(-103.267708, 44.069923)
(-83.179582, 35.291055)
(-76.323813, 40.366149)
(-80.468208, 39.097116)
(-87.188134, 44.978995)
(-85.773193, 33.810795)
(-81.310256, 35.631986)
(-84.419706, 37.987544)
(-91.728839, 42.588162)
(-79.985951, 32.732741)
(-88.415328, 34.287667)
(-84.549936, 38.036808)
(-119.287992, 46.266014)
(-97.859034, 39.59795)
(-98.705633, 46.945319)
(-76.070702, 42.965599)
(-96.39561, 30.651314)
(-92.669549, 37.708422)
(-82.298958, 38.397225)
(-149.832251, 61.129355)
(-72.505002, 44.938843)
(-94.792124, 35.450818)
(-92.267058, 38.561305)
(-80.84594, 32.017614)
(-100.77581, 41.026901)
(-85.635366, 42.861216)
(-92.032728, 44.373978)
(-87.745689, 43.781126)
(-92.298122, 43.059325)
(-94.156265, 36.205135)
(-94.15533, 36.203739)
(-90.280296, 38.517101)
(-123.011463, 44.731071)
(-98.172213, 29.865177)
(-118.399626, 46.048149)
(-104.744065, 38.927606)
(-94.94149, 29.77373)
(-98.958603, 41.2747)
(-120.062805, 38.138645)
(-83.242096, 39.641039)
(-88.3826, 41.7382)
(-122.73329, 44.79391)
(-95.574798, 29.886007)
(-94.368267, 39.395877)
(-78.153374, 39.174047)
(-99.801148, 32.216804)
(-88.75832, 44.62099)
(-96.888074, 32.97089)
(-91.83794, 36.757577)
(-91.83794, 36.757577)
(-89.079651, 39.378318)
(-94.110775, 36.164748)
(-77.910816, 33.999012)
(-124.206313, 41.756203)
(-94.848889, 43.406944)
(-74.023262, 40.255871)
(-91.456544, 44.298573)
(-87.329518, 34.803746)
(-93.156748, 36.875219)
(-79.447661, 37.339795)
(-112.00741, 41.513386)
(-94.559081, 36.192522)
(-87.070314, 36.274074)
(-84.654449, 35.784551)
(-86.602049, 33.629343)
(-121.42333, 38.625113)
(-89.652067, 44.960246)
(-75.378613, 38.170767)
(-80.08471, 32.725045)
(-105.086141, 39.804444)
(-96.670498, 35.221086)
(-81.645, 41.004)
(-84.33069, 39.110009)
(-99.67862, 32.614682)
(-89.36453, 43.10333)
(-101.4029, 35.6632)
(-85.7631, 42.9291)
(-87.851237, 42.772854)
(-95.106, 44.545)
(-93.964541, 41.523246)
(-89.744482, 35.068774)
(-72.670655, 44.643063)
(-80.013149, 36.017752)
(-83.751563, 35.934414)
(-89.408932, 41.01925)
(-84.951782, 35.135212)
(-90.396369, 38.213211)
(-111.495196, 40.166351)
(-86.515852, 36.193247)
(-96.167636, 38.267018)
(-97.581705, 33.261597)
(-78.828954, 35.658053)
(-91.6532, 41.9505)
(-96.198861, 38.425733)
(-96.20404, 38.42381)
(-82.491724, 29.684707)
(-73.867699, 42.473251)
(-75.499415, 40.626693)
(-92.302639, 38.585694)
(-79.044952, 43.212151)
(-89.731253, 41.770656)
(-84.134967, 31.626283)
(-89.047047, 31.696893)
(-87.963218, 42.346831)
(-92.783628, 47.48848)
(-88.292083, 42.059915)
(-122.09005, 47.70273)
(-79.647931, 39.884458)
(-99.759593, 30.485774)
(-99.763641, 30.473542)
(-78.01931, 40.501265)
(-121.09914, 44.638044)
(-92.997843, 37.213568)
(-97.459466, 35.313072)
(-97.303076, 33.077639)
(-90.841843, 43.851926)
(-90.841843, 43.851926)
(-96.577479, 39.188377)
(-93.253664, 44.051859)
(-156.479162, 20.881724)
(-85.648084, 42.315542)
(-155.799145, 20.234069)
(-93.554714, 44.226734)
(-112.515296, 37.005671)
(-93.796, 42.9397)
(-88.5329, 41.883)
(-86.745617, 41.250686)
(-97.63586, 38.802608)
(-95.270438, 38.597428)
(-96.495, 38.687)
(-93.063313, 44.907449)
(-88.502448, 37.827819)
(-84.223015, 39.192485)
(-96.525, 48.58)
(-84.042792, 39.740996)
(-86.598192, 39.139516)
(-87.916, 41.78267)
(-81.400473, 30.366261)
(-81.102798, 35.039789)
(-88.281525, 44.26063)
(-99.090371, 40.7108)
(-119.916227, 36.725408)
(-94.32573, 35.981198)
(-114.286515, 43.504782)
(-79.708007, 36.111808)
(-88.933092, 30.404619)
(-123.05909, 44.99452)
(-84.912649, 40.82186)
(-87.855885, 42.160071)
(-121.856095, 37.321278)
(-100.61947, 40.209983)
(-94.2953, 37.1867)
(-96.109402, 35.986488)
(-90.831877, 42.45274)
(-89.961442, 41.813405)
(-95.230919, 41.000703)
(-121.471775, 39.531834)
(-91.73435, 41.949515)
(-80.49465, 35.6793)
(-105.119, 39.5775)
(-151.20428, 60.558339)
(-77.966688, 34.958209)
(-80.368313, 25.691069)
(-80.368313, 25.691069)
(-107.657032, 37.811459)
(-72.695747, 41.786805)
(-75.6315, 40.2287)
(-75.47527, 41.652521)
(-84.517994, 33.937904)
(-118.362501, 34.007574)
(-82.128862, 28.666643)
(-83.635317, 42.528017)
(-83.635317, 42.528017)
(-86.58094, 34.657246)
(-81.340767, 41.14212)
(-78.69656, 35.77633)
(-85.442428, 44.245652)
(-85.442428, 44.245652)
(-93.27149, 44.67019)
(-86.417001, 36.994344)
(-119.06829, 35.364941)
(-75.705157, 40.010009)
(-92.0197, 34.9549)
(-88.639809, 36.715366)
(-94.554726, 39.115276)
(-114.385244, 43.690381)
(-84.951428, 42.269349)
(-87.909508, 47.459368)
(-88.29993, 45.895474)
(-97.090114, 35.487208)
(-100.282484, 31.883493)
(-87.738144, 40.138321)
(-95.872606, 38.41552)
(-88.368429, 43.836574)
(-80.771717, 35.220942)
(-75.545583, 38.985516)
(-88.32222, 44.260834)
(-99.75842, 30.48965)
(-150.056, 61.1535)
(-76.583118, 39.1017)
(-70.236214, 44.5935)
(-82.160203, 36.584494)
(-88.951536, 42.777223)
(-156.65583, 58.673033)
(-80.080848, 35.453504)
(-81.370702, 35.231774)
(-119.511825, 36.503362)
(-85.544663, 44.576663)
(-85.544663, 44.576663)
(-73.965333, 41.928389)
(-99.407, 37.916)
